Time,Machine A,Machine B,Detector α 1,Detector α 2,Detector β 1 ,Detector β 2,Diverter ψ 1,Diverter ψ 2,Detector δ 1,Detector δ 2
hh:mm:ss,RPM,RPM,,,,,,,,
12:02:39,5689,7255,1,1,1,1,1,1,1,1
12:02:44,5689,7255,1,1,1,1,1,1,1,1
12:02:49,5689,7255,1,1,1,1,1,1,1,1
12:02:54,5689,7255,1,1,1,1,1,1,1,1
12:02:59,5689,7255,1,1,1,1,1,1,1,1
12:03:04,5689,7255,1,1,1,1,1,1,1,1
12:03:09,5689,7255,1,1,1,1,1,1,1,1
12:03:14,5689,7255,1,1,1,1,1,1,1,1
12:03:19,5689,7255,1,1,1,0,1,1,1,1
12:03:24,5689,7255,1,1,1,1,1,1,1,1
12:03:29,5689,7255,1,1,1,1,1,1,1,1
12:03:34,5689,7255,1,1,1,1,1,1,1,0
12:03:39,5689,7255,1,0,1,1,1,1,1,0
12:03:44,5689,7255,1,0,1,1,1,1,1,1
12:03:49,5689,7255,1,1,1,1,1,1,1,1
12:03:54,5689,7255,0,1,1,1,1,1,1,1
12:03:59,5689,7255,0,1,1,1,1,1,1,1
12:04:04,5689,7255,1,1,1,1,1,1,1,1
12:04:09,5689,7255,1,1,1,1,1,1,1,1
12:04:14,5689,7255,1,1,1,1,1,1,1,1
12:04:19,5689,7255,1,1,1,1,1,1,1,1
12:04:24,5689,7255,1,1,1,1,1,1,1,1
12:04:29,5689,7255,1,1,1,1,1,1,1,1
12:04:34,5689,7255,1,1,1,1,1,1,1,1
12:04:39,5689,7255,1,1,1,1,1,1,1,1
12:04:44,5689,7255,1,1,1,1,1,1,1,1
12:04:49,5689,7255,1,1,1,1,1,1,1,1
12:04:54,5689,7255,1,1,1,1,1,1,1,1
12:04:59,5689,7255,1,1,1,1,1,1,1,1
12:05:04,5689,7255,1,1,0,1,1,1,1,1
12:05:09,5689,7255,1,1,1,1,1,1,1,1
12:05:14,5689,7255,1,1,1,1,1,1,1,1
12:05:19,5689,7255,1,1,1,1,1,1,1,1
12:05:24,5689,7255,1,1,1,1,1,1,0,1
12:05:29,5689,7255,1,1,1,1,1,1,1,1
12:05:34,5689,7255,1,1,1,1,1,1,1,1
12:05:39,5689,7255,1,1,1,1,1,1,1,1
12:05:44,5689,7255,1,1,1,1,1,1,1,1
12:05:49,5689,7255,1,1,1,1,1,1,1,1
12:05:54,5689,7255,1,1,1,1,1,1,1,1
12:05:59,5689,7255,1,1,1,1,1,1,1,1
12:06:04,5689,7255,1,1,1,1,1,1,1,1
12:06:09,5689,7255,1,1,1,0,1,1,1,1
12:06:14,5689,7255,1,1,1,0,1,1,1,1
12:06:19,5689,7255,1,1,1,0,1,1,1,1
12:06:24,5689,7255,1,1,1,0,1,1,1,1
12:06:29,5689,7255,1,0,1,0,1,1,1,0
12:06:34,5689,7255,1,0,1,0,1,1,1,0
12:06:39,5689,7255,1,0,1,0,1,1,1,0
12:06:44,5689,7255,1,0,1,0,1,1,1,0
12:06:49,5689,7255,0,0,1,0,1,1,1,0
12:06:54,5689,7255,0,0,1,0,1,1,1,0
12:06:59,5689,7255,0,0,1,0,1,1,1,0
12:07:04,5689,7255,0,0,1,0,1,1,1,0
12:07:09,5689,7255,0,0,1,0,1,1,1,0
12:07:14,5689,7255,0,0,1,0,1,1,1,0
12:07:19,5689,7255,0,0,1,0,1,1,1,0
12:07:24,5689,7255,0,0,1,0,1,1,1,0
12:07:29,5689,7255,0,0,1,0,1,1,1,0
12:07:34,5689,7255,0,0,1,0,1,1,1,0
12:07:39,5689,7255,0,0,1,0,1,1,1,0
12:07:44,5689,7255,0,0,1,0,1,1,1,0
12:07:49,5689,7255,0,0,1,0,1,1,1,0
12:07:54,5689,7255,0,0,0,0,1,1,1,0
12:07:59,5689,7255,0,0,0,0,1,1,1,0
12:08:04,5689,7255,0,0,0,0,1,1,1,0
12:08:09,5689,7255,0,0,0,0,1,1,1,0
12:08:14,5689,7255,0,0,0,0,1,1,0,0
12:08:19,5689,7255,0,0,0,0,1,1,0,0
12:08:24,5689,7255,0,0,0,0,1,1,0,0
12:08:29,5689,7255,0,0,0,0,1,1,0,0
12:08:34,5689,7255,0,0,0,0,1,1,0,0
12:08:39,5689,7255,0,0,0,0,1,1,0,0
12:08:44,5689,7255,0,0,0,0,1,1,0,0
12:08:49,5689,7255,0,0,0,0,1,1,0,0
12:08:54,5689,7255,0,0,0,0,1,1,0,0
12:08:59,5689,7255,0,0,0,0,1,1,0,0
12:09:04,5689,7255,0,0,0,0,1,1,0,0
12:09:09,5689,7255,0,0,0,0,1,1,0,0
12:09:14,5689,7255,0,0,0,0,1,1,0,0
12:09:19,5689,7255,0,0,0,0,1,1,0,0
12:09:24,5689,7255,0,0,0,0,1,1,0,0
12:09:29,5689,7255,0,0,0,0,1,1,0,0
12:09:34,5689,7255,0,0,0,0,1,1,0,0
12:09:39,5689,7255,0,0,0,0,1,1,0,0
12:09:44,5689,7255,0,0,0,0,1,1,0,0
12:09:49,5689,7255,0,0,0,0,1,1,0,0
12:09:54,5689,7255,0,0,0,0,1,1,0,0
12:09:59,5689,7255,0,0,0,0,1,1,0,0
12:10:04,5689,7255,0,0,0,0,1,1,0,0
12:10:09,5689,7255,0,0,0,0,1,1,0,0
12:10:14,5689,7255,0,0,0,0,1,1,0,0
12:10:19,5689,7255,0,0,0,0,1,1,0,0
12:10:24,5689,7255,0,0,0,0,1,1,0,0
12:10:29,5689,7255,0,0,0,0,1,1,0,0
12:10:34,5689,7255,0,0,0,0,1,1,0,0
12:10:39,5689,7255,0,0,0,0,1,1,0,0
12:10:44,5689,7255,0,0,0,0,1,1,0,0
12:10:49,5689,7255,0,0,0,0,1,1,0,0
12:10:54,5689,7255,0,0,0,0,1,1,0,0
12:10:59,5689,7255,0,0,0,0,1,1,0,0
12:11:04,5689,7255,0,0,0,0,1,1,0,0
12:11:09,5689,7255,0,0,0,0,1,1,0,0
12:11:14,5689,7255,0,0,0,0,1,1,0,0
12:11:19,5689,7255,0,0,0,0,1,1,0,0
12:11:24,5689,7255,0,0,0,0,1,1,0,0
12:11:29,5689,7255,0,0,0,0,1,1,0,0
12:11:34,5689,7255,0,0,0,0,1,1,0,0
12:11:39,5689,7255,0,0,0,0,1,1,0,0
12:11:44,5689,7255,0,0,0,0,1,1,0,0
12:11:49,5689,7255,0,0,0,0,1,1,0,0
12:11:54,5689,7255,0,0,0,0,1,1,0,0
12:11:59,5689,7255,0,0,0,0,1,1,0,0
12:12:04,5689,7255,0,0,0,0,1,1,0,0
12:12:09,5689,7255,0,0,0,0,1,1,0,0
12:12:14,5689,7255,0,0,0,0,1,1,0,0
12:12:19,5689,7255,0,0,0,0,1,1,0,0
12:12:24,5689,7255,0,0,0,0,1,1,0,0
12:12:29,5689,7255,0,0,0,0,1,1,0,0
12:12:34,5689,7255,1,0,0,0,1,1,0,0
12:12:39,5689,7255,1,0,0,0,1,1,0,0
12:12:44,5689,7255,1,0,0,0,1,1,0,0
12:12:49,5689,7255,1,0,0,0,1,1,0,0
12:12:54,5689,7255,1,0,0,0,1,1,0,0
12:12:59,5689,7255,1,0,0,0,1,1,0,0
12:13:04,5689,7255,1,0,0,0,1,1,0,0
12:13:09,5689,7255,1,0,0,0,1,1,0,0
12:13:14,5689,7255,1,0,0,0,1,1,0,0
12:13:19,5689,7255,1,0,0,0,1,1,0,0
12:13:24,5689,7255,1,0,0,0,1,1,0,0
12:13:29,5689,7255,1,0,0,0,1,1,0,0
12:13:34,5689,7255,1,0,0,0,1,1,0,0
12:13:39,5689,7255,1,0,1,0,1,1,0,0
12:13:44,5689,7255,1,0,1,0,1,1,0,0
12:13:49,5638,7255,1,0,1,0,1,1,0,0
12:13:54,5638,7255,1,0,1,0,1,1,0,0
12:13:59,5638,7255,1,0,1,0,1,1,1,0
12:14:04,5638,7255,1,0,1,0,1,1,1,0
12:14:09,5638,7255,1,0,1,0,1,1,1,0
12:14:14,5638,7255,1,0,1,0,1,1,1,0
12:14:19,5638,7255,1,0,1,0,1,1,1,0
12:14:24,5638,7255,1,0,1,0,1,1,1,0
12:14:29,5638,7255,1,0,1,0,1,1,1,0
12:14:34,5638,7255,1,0,1,0,1,1,1,0
12:14:39,5638,7255,1,0,1,0,1,1,1,0
12:14:44,5638,7255,1,0,1,0,1,1,1,0
12:14:49,5638,7255,1,0,1,0,1,1,1,0
12:14:54,5638,7255,1,0,1,0,1,1,1,0
12:14:59,5638,7255,1,0,1,0,1,1,1,0
12:15:04,5638,7255,1,0,1,0,1,1,1,0
12:15:09,5638,7255,1,0,1,0,1,1,1,0
12:15:14,5638,7255,1,0,1,0,1,1,1,0
12:15:19,5638,7255,1,0,1,0,1,1,1,0
12:15:24,5638,7255,1,0,1,0,1,1,1,0
12:15:29,5638,7255,0,0,1,0,1,1,1,0
12:15:34,5638,7255,0,0,1,0,1,1,1,0
12:15:39,5638,7255,0,0,1,0,1,1,1,0
12:15:44,5638,7255,0,0,1,0,1,1,1,0
12:15:49,5638,7255,0,0,1,0,1,1,1,0
12:15:54,5638,7255,0,0,1,0,1,1,1,0
12:15:59,5638,7255,0,0,1,0,1,1,1,0
12:16:04,5638,7255,0,0,1,0,1,1,1,0
12:16:09,5638,7255,0,0,1,0,1,1,1,0
12:16:14,5638,7255,0,0,1,0,1,1,1,0
12:16:19,5638,7255,0,0,1,0,1,1,1,0
12:16:24,5638,7255,0,0,1,0,1,1,1,0
12:16:29,5638,7255,0,0,1,0,1,1,1,0
12:16:34,5638,7255,0,0,0,0,1,1,1,0
12:16:39,5638,7255,0,0,0,1,1,1,1,0
12:16:44,5638,7255,0,0,0,1,1,1,1,0
12:16:49,5638,7255,0,0,0,1,1,1,1,0
12:16:54,5638,7255,0,0,0,1,1,1,0,1
12:16:59,5638,7255,0,1,0,1,1,1,0,1
12:17:04,5638,7255,0,1,0,1,1,1,0,1
12:17:09,5638,7255,0,1,0,1,1,1,0,1
12:17:14,5638,7255,0,1,0,1,1,1,0,1
12:17:19,5638,7255,0,1,0,1,1,1,0,1
12:17:24,5638,7255,0,1,0,1,1,1,0,1
12:17:29,5638,7255,0,1,0,1,1,1,0,1
12:17:34,5638,7255,0,1,0,1,1,1,0,1
12:17:39,5638,7255,0,1,0,1,1,1,0,1
12:17:44,5638,7255,0,1,0,1,1,1,0,1
12:17:49,5638,7255,0,1,0,1,1,1,0,1
12:17:54,5638,7255,0,1,0,1,1,1,0,1
12:17:59,5638,7255,0,1,0,1,1,1,0,1
12:18:04,5638,7255,0,1,0,1,1,1,0,1
12:18:09,5638,7255,0,1,0,1,1,1,0,1
12:18:14,5638,7255,0,1,0,1,1,1,0,1
12:18:19,5638,7255,0,1,0,1,1,1,0,1
12:18:24,5638,7255,1,1,0,1,1,1,0,1
12:18:29,5638,7255,1,1,0,1,1,1,0,1
12:18:34,5638,7255,1,1,0,1,1,1,0,1
12:18:39,5638,7255,1,1,0,1,1,1,0,1
12:18:44,5638,7255,1,1,0,1,1,1,0,1
12:18:49,5638,7255,1,1,0,1,1,1,0,1
12:18:54,5638,7255,1,1,0,1,1,1,0,1
12:18:59,5638,7255,1,1,0,1,1,1,0,1
12:19:04,5638,7255,1,1,0,1,1,1,0,1
12:19:09,5638,7255,1,1,0,1,1,1,0,1
12:19:14,5638,7255,1,1,0,1,1,1,0,1
12:19:19,5638,7255,1,1,0,1,1,1,0,1
12:19:24,5638,7255,1,1,0,1,1,1,0,1
12:19:29,5638,7255,1,1,1,1,1,1,0,1
12:19:34,5638,7255,1,1,1,0,1,1,0,1
12:19:39,5638,7255,1,1,1,0,1,1,0,1
12:19:44,5638,7255,1,1,1,0,1,1,0,1
12:19:49,5638,7255,1,0,1,0,1,1,1,0
12:19:54,5638,7255,1,0,1,0,1,1,1,0
12:19:59,5638,7255,1,0,1,0,1,1,1,0
12:20:04,5638,7255,1,0,1,0,1,1,1,0
12:20:09,5638,7255,1,0,1,0,1,1,1,0
12:20:14,5638,7255,1,0,1,0,1,1,1,0
12:20:19,5638,7255,1,0,1,0,1,1,1,0
12:20:24,5638,7255,1,0,1,0,1,1,1,0
12:20:29,5638,7255,1,0,1,0,1,1,1,0
12:20:34,5638,7255,1,0,1,0,1,1,1,0
12:20:39,5638,7255,1,0,1,0,1,1,1,0
12:20:44,5638,7255,1,0,1,0,1,1,1,0
12:20:49,5638,7255,1,0,1,0,1,1,1,0
12:20:54,5638,7255,1,0,1,0,1,1,1,0
12:20:59,5638,7255,1,0,1,0,1,1,1,0
12:21:04,5638,7255,1,0,1,0,1,1,1,0
12:21:09,5638,7255,1,0,1,0,1,1,1,0
12:21:14,5638,7255,0,0,1,0,1,1,1,0
12:21:19,5638,7255,0,0,1,0,1,1,1,0
12:21:24,5638,7255,0,0,1,0,1,1,1,0
12:21:29,5638,7255,0,0,1,0,1,1,1,0
12:21:34,5638,7255,0,0,1,0,1,1,1,0
12:21:39,5638,7255,0,0,1,0,1,1,1,0
12:21:44,5638,7255,0,0,1,0,1,1,1,0
12:21:49,5638,7255,0,0,1,0,1,1,1,0
12:21:54,5638,7255,0,0,1,0,1,1,1,0
12:21:59,5638,7255,0,0,1,0,1,1,1,0
12:22:04,5638,7255,1,0,1,1,1,1,1,0
12:22:09,5638,7255,1,0,1,1,1,1,1,0
12:22:14,5638,7255,1,0,1,1,1,1,1,0
12:22:19,5638,7255,1,1,0,1,1,1,1,1
12:22:24,5638,7255,1,0,0,1,1,1,1,1
12:22:29,5638,7255,1,0,0,1,1,1,1,1
12:22:34,5638,7255,1,0,0,1,1,1,1,1
12:22:39,5638,7255,1,0,0,1,1,1,0,0
12:22:44,5638,7255,1,0,0,1,1,1,0,0
12:22:49,5638,7255,1,0,0,1,1,1,0,0
12:22:54,5638,7255,1,0,0,1,1,1,0,0
12:22:59,5638,7255,1,0,0,1,1,1,0,0
12:23:04,5638,7255,1,0,0,1,1,1,0,0
12:23:09,5638,7255,1,0,0,1,1,1,0,0
12:23:14,5638,7255,1,0,1,1,1,1,0,0
12:23:19,5638,7255,1,0,1,1,1,1,0,0
12:23:24,5638,7255,1,0,1,1,1,1,0,0
12:23:29,5638,7255,1,0,1,1,1,1,0,0
12:23:34,5638,7255,1,0,1,1,1,1,1,0
12:23:39,5638,7255,1,0,1,1,1,1,1,0
12:23:44,5638,7255,1,0,1,1,1,1,1,0
12:23:49,5638,7255,1,0,1,1,1,1,1,0
12:23:54,5638,7255,1,0,1,1,1,1,1,0
12:23:59,5638,7255,1,0,1,1,1,1,1,0
12:24:04,5638,7255,1,0,1,1,1,1,1,0
12:24:09,5638,7255,1,0,1,1,1,1,1,0
12:24:14,5638,7255,1,0,1,1,1,1,1,0
12:24:19,5638,7255,1,0,1,1,1,1,1,0
12:24:24,5638,7255,1,0,1,1,1,1,1,0
12:24:29,5638,7255,1,0,1,1,1,1,1,0
12:24:34,5638,7255,1,0,1,1,1,1,1,0
12:24:39,5638,7255,1,0,1,1,1,1,1,0
12:24:44,5638,7255,1,0,1,1,1,1,1,0
12:24:49,5638,7255,1,0,1,0,1,1,1,0
12:24:54,5638,7255,0,0,1,0,1,1,1,0
12:24:59,5638,7255,0,0,1,0,1,1,1,0
12:25:04,5638,7255,0,0,1,0,1,1,1,0
12:25:09,5638,7255,0,0,1,0,1,1,1,0
12:25:14,5638,7255,0,0,1,0,1,1,1,0
12:25:19,5638,7255,0,0,1,0,1,1,1,0
12:25:24,5638,7255,0,0,1,0,1,1,1,0
12:25:29,5638,7255,0,0,1,0,1,1,1,0
12:25:34,5638,7255,0,0,1,0,1,1,1,0
12:25:39,5638,7255,0,0,1,0,1,1,1,0
12:25:44,5638,7255,0,0,1,0,1,1,1,0
12:25:49,5638,7255,0,0,1,0,1,1,1,0
12:25:54,5638,7255,0,0,1,0,1,1,1,0
12:25:59,5638,7255,0,0,1,0,1,1,1,0
12:26:04,5638,7255,0,0,0,0,1,1,1,0
12:26:09,5638,7255,0,0,0,0,1,1,1,0
12:26:14,5571,7255,0,0,0,0,1,1,1,0
12:26:19,5327,7255,0,0,0,0,1,1,0,0
12:26:24,4857,7255,0,0,0,0,1,1,0,0
12:26:29,3632,7255,0,0,0,0,1,1,0,0
12:26:34,2402,7255,0,0,0,0,1,1,0,0
12:26:39,1172,7255,0,0,0,0,1,1,0,0
12:26:44,387,7255,0,0,0,0,1,1,0,0
12:26:49,141,7255,0,0,0,0,1,1,0,0
12:26:54,0,7255,0,0,0,0,1,1,0,0
12:26:59,0,7255,0,0,0,0,1,1,0,0
12:27:04,0,7255,0,0,0,0,1,1,0,0
12:27:09,0,7255,0,0,0,0,1,1,0,0
12:27:14,0,7255,0,0,0,0,1,1,0,0
12:27:19,0,7255,0,0,0,0,1,1,0,0
12:27:24,0,7255,0,0,0,0,1,1,0,0
12:27:29,0,7255,0,0,0,0,1,1,0,0
12:27:34,0,7255,0,0,0,0,1,1,0,0
12:27:39,0,7255,0,0,0,0,1,1,0,0
12:27:44,0,7255,0,0,0,0,1,1,0,0
12:27:49,0,7255,0,0,0,0,1,1,0,0
12:27:54,0,7255,0,0,0,0,1,1,0,0
12:27:59,0,7255,0,0,0,0,1,1,0,0
12:28:04,0,7255,0,0,0,0,1,1,0,0
12:28:09,0,7255,0,0,0,0,1,1,0,0
12:28:14,0,7255,0,0,0,0,1,1,0,0
12:28:19,0,7255,0,0,0,0,1,1,0,0
12:28:24,0,7255,0,0,0,0,1,1,0,0
12:28:29,0,7255,0,0,0,0,1,1,0,0
12:28:34,0,7255,0,0,0,0,1,1,0,0
12:28:39,0,7255,0,0,0,0,1,1,0,0
12:28:44,0,7255,0,0,0,0,1,1,0,0
12:28:49,0,7255,0,0,0,0,1,1,0,0
12:28:54,0,7255,0,0,0,0,1,1,0,0
12:28:59,0,7255,0,0,0,0,1,1,0,0
12:29:04,0,7255,0,0,0,0,1,1,0,0
12:29:09,0,7255,0,0,0,0,1,1,0,0
12:29:14,0,7255,0,0,0,0,1,1,0,0
12:29:19,0,7255,0,0,0,0,1,1,0,0
12:29:24,0,7255,0,0,0,0,1,1,0,0
12:29:29,0,7255,0,0,0,0,1,1,0,0
12:29:34,0,7255,0,0,0,0,1,1,0,0
12:29:39,0,7255,0,0,0,0,1,1,0,0
12:29:44,0,7255,0,0,0,0,1,1,0,0
12:29:49,0,7255,0,0,0,0,1,1,0,0
12:29:54,0,7255,0,0,0,0,1,1,0,0
12:29:59,0,7255,0,0,0,0,1,1,0,0
12:30:04,0,7255,0,0,0,0,1,1,0,0
12:30:09,0,7255,0,0,0,0,1,1,0,0
12:30:14,0,7255,0,0,0,0,1,1,0,0
12:30:19,0,7255,0,0,0,0,1,1,0,0
12:30:24,0,7255,0,0,0,0,1,1,0,0
12:30:29,0,7255,0,0,0,0,1,1,0,0
12:30:34,0,7255,0,0,0,0,1,1,0,0
12:30:39,0,7255,0,0,0,0,1,1,0,0
12:30:44,0,7255,0,0,0,0,1,1,0,0
12:30:49,0,7255,0,0,0,0,1,1,0,0
12:30:54,0,7255,0,0,0,0,1,1,0,0
12:30:59,0,7255,0,0,0,0,1,1,0,0
12:31:04,0,7255,0,0,0,0,1,1,0,0
12:31:09,0,7255,0,0,0,0,1,1,0,0
12:31:14,0,7255,0,0,0,0,1,1,0,0
12:31:19,0,7255,0,0,0,0,1,1,0,0
12:31:24,0,7255,0,0,0,0,1,1,0,0
12:31:29,0,7255,0,0,0,0,1,1,0,0
12:31:34,0,7255,0,0,0,0,1,1,0,0
12:31:39,0,7255,0,0,0,0,1,1,0,0
12:31:44,0,7255,0,0,0,0,1,1,0,0
12:31:49,0,7255,0,0,0,0,1,1,0,0
12:31:54,0,7255,0,0,0,0,1,1,0,0
12:31:59,0,7255,0,0,0,0,1,1,0,0
12:32:04,0,7255,0,0,0,0,1,1,0,0
12:32:09,0,7255,0,0,0,0,1,1,0,0
12:32:14,0,7255,0,0,0,0,1,1,0,0
12:32:19,0,7255,0,0,0,0,1,1,0,0
12:32:24,0,7255,0,0,0,0,1,1,0,0
12:32:29,0,7255,0,0,0,0,1,1,0,0
12:32:34,0,7255,0,0,0,0,1,1,0,0
12:32:39,0,7255,0,0,0,0,1,1,0,0
12:32:44,0,7255,0,0,0,0,1,1,0,0
12:32:49,0,7255,0,0,0,0,1,1,0,0
12:32:54,0,7255,0,0,0,0,1,1,0,0
12:32:59,0,7255,0,0,0,0,1,1,0,0
12:33:04,0,7255,0,0,0,0,1,1,0,0
12:33:09,0,7255,0,0,0,0,1,1,0,0
12:33:14,0,7255,0,0,0,0,1,1,0,0
12:33:19,0,7255,0,0,0,0,1,1,0,0
12:33:24,0,7255,0,0,0,0,1,1,0,0
12:33:29,0,7255,0,0,0,0,1,1,0,0
12:33:34,0,7255,0,0,0,0,1,1,0,0
12:33:39,0,7255,0,0,0,0,1,1,0,0
12:33:44,0,7255,0,0,0,0,1,1,0,0
12:33:49,241,7255,0,0,0,0,1,1,0,0
12:33:54,487,7255,0,0,0,0,1,1,0,0
12:33:59,1656,7255,0,0,0,0,1,1,0,0
12:34:04,2886,7255,0,0,0,0,1,1,0,0
12:34:09,4116,7255,0,0,0,0,1,1,0,0
12:34:14,5182,7255,0,0,0,0,1,1,0,0
12:34:19,5427,7255,0,0,0,0,1,1,0,0
12:34:24,5638,7255,0,0,0,0,1,1,0,0
12:34:29,5638,7255,0,0,0,0,1,1,0,0
12:34:34,5638,7255,0,0,0,0,1,1,0,0
12:34:39,5638,7255,0,0,0,0,1,1,0,0
12:34:44,5638,7255,0,0,0,0,1,0,0,0
12:34:49,5638,7255,0,0,0,0,1,0,0,0
12:34:54,5638,7255,0,0,0,0,1,0,0,0
12:34:59,5638,7255,0,0,0,0,1,0,0,0
12:35:04,5638,7255,0,0,0,0,1,0,0,0
12:35:09,5638,7255,0,0,0,0,1,0,0,0
12:35:14,5638,7255,0,0,0,0,1,0,0,0
12:35:19,5638,7255,0,0,0,0,1,0,0,0
12:35:24,5638,7255,0,0,0,0,1,0,0,0
12:35:29,5638,7255,0,0,0,0,1,0,0,0
12:35:34,5638,7255,0,0,0,0,1,0,0,0
12:35:39,5638,7255,0,0,0,0,1,0,0,0
12:35:44,5638,7255,0,0,0,0,1,0,0,0
12:35:49,5638,7255,0,0,0,0,1,0,0,0
12:35:54,5638,7255,0,0,0,0,1,0,0,0
12:35:59,5638,7255,0,0,0,0,1,0,0,0
12:36:04,5638,7255,0,0,0,0,1,0,0,0
12:36:09,5638,7255,0,0,0,0,1,0,0,0
12:36:14,5638,7255,0,0,0,1,1,0,0,0
12:36:19,5638,7255,0,0,0,1,1,0,0,0
12:36:24,5638,7255,0,0,0,1,1,0,0,0
12:36:29,5638,7255,0,0,0,1,1,0,1,0
12:36:34,5638,7255,0,0,0,1,1,0,1,0
12:36:39,5638,7255,0,0,0,1,1,0,1,0
12:36:44,5638,7255,0,0,0,1,1,0,1,0
12:36:49,5638,7255,0,0,0,1,1,0,1,0
12:36:54,5638,7255,0,0,0,1,1,0,1,0
12:36:59,5638,7255,0,0,0,1,1,0,1,0
12:37:04,5638,7255,0,0,0,1,1,0,1,0
12:37:09,5638,7255,0,0,0,1,1,0,1,0
12:37:14,5638,7255,0,0,0,1,1,0,1,0
12:37:19,5638,7255,0,0,0,1,1,0,1,0
12:37:24,5638,7255,0,0,0,1,1,0,1,0
12:37:29,5638,7255,0,0,0,1,1,0,1,0
12:37:34,5638,7255,0,0,0,1,1,0,1,0
12:37:39,5638,7255,0,0,0,1,1,0,1,0
12:37:44,5638,7255,0,0,0,1,1,0,1,0
12:37:49,5638,7255,0,0,0,1,1,0,1,0
12:37:54,5638,7255,0,0,0,1,1,0,1,0
12:37:59,5638,7255,0,0,0,1,1,0,1,0
12:38:04,5638,7255,0,0,0,1,1,0,1,0
12:38:09,5638,7255,0,0,0,1,1,0,1,0
12:38:14,5638,7255,0,0,0,1,1,0,1,0
12:38:19,5638,7255,0,0,0,1,1,0,1,0
12:38:24,5638,7255,0,0,0,1,1,0,1,0
12:38:29,5638,7255,0,0,0,1,1,0,1,0
12:38:34,5638,7255,0,0,0,1,1,0,1,0
12:38:39,5638,7255,0,0,0,1,1,0,1,0
12:38:44,5638,7255,0,0,0,1,1,0,1,0
12:38:49,5638,7255,0,0,0,1,1,0,1,0
12:38:54,5638,7255,0,0,0,1,1,0,1,0
12:38:59,5638,7255,0,0,0,1,1,0,1,0
12:39:04,5638,7255,0,0,0,0,1,0,1,0
12:39:09,5638,7255,0,0,0,0,1,1,1,0
12:39:14,5638,7255,0,0,0,0,1,1,1,0
12:39:19,5638,7255,0,0,0,0,1,1,0,0
12:39:24,5638,7255,0,0,0,0,1,1,0,0
12:39:29,5638,7255,0,0,0,0,1,1,0,0
12:39:34,5638,7255,0,0,0,0,1,1,0,0
12:39:39,5638,7255,0,0,0,0,1,1,0,0
12:39:44,5638,7255,0,0,0,0,1,1,0,0
12:39:49,5638,7255,0,0,0,0,1,1,0,0
12:39:54,5638,7255,0,0,0,0,1,1,0,0
12:39:59,5638,7255,0,0,0,0,1,1,0,0
12:40:04,5638,7255,0,0,0,0,1,1,0,0
12:40:09,5638,7255,0,0,0,0,1,1,0,0
12:40:14,5638,7255,0,0,0,0,1,1,0,0
12:40:19,5638,7255,0,0,0,0,1,1,0,0
12:40:24,5638,7255,0,0,0,0,1,1,0,0
12:40:29,5638,7255,0,0,0,0,1,1,0,0
12:40:34,5638,7255,0,0,0,0,1,1,0,0
12:40:39,5638,7255,0,0,0,0,1,1,0,0
12:40:44,5638,7255,0,0,0,0,1,1,0,0
12:40:49,5638,7255,0,0,0,0,1,1,0,0
12:40:54,5638,7255,0,0,0,0,1,1,0,0
12:40:59,5638,7255,0,0,0,0,1,1,0,0
12:41:04,5638,7255,0,0,0,0,1,1,0,0
12:41:09,5638,7255,0,0,0,0,1,1,0,0
12:41:14,5638,7255,0,0,0,0,1,1,0,0
12:41:19,5638,7255,0,0,0,0,1,1,0,0
12:41:24,5638,7255,0,0,0,0,1,1,0,0
12:41:29,5638,7255,0,0,0,0,1,1,0,0
12:41:34,5638,7255,1,0,0,0,1,1,0,0
12:41:39,5638,7255,1,0,0,0,1,1,0,0
12:41:44,5638,7255,1,0,0,0,1,1,0,0
12:41:49,5638,7255,1,0,0,0,1,1,0,0
12:41:54,5638,7255,1,0,0,0,1,1,0,0
12:41:59,5638,7255,1,0,0,0,1,1,0,0
12:42:04,5638,7255,1,0,0,0,1,1,0,0
12:42:09,5638,7255,1,0,0,0,1,1,0,0
12:42:14,5638,7255,1,0,0,0,1,1,0,0
12:42:19,5638,7255,1,0,0,0,1,1,0,0
12:42:24,5638,7255,1,0,0,0,1,1,0,0
12:42:29,5638,7255,1,0,0,0,1,1,0,0
12:42:34,5638,7255,1,0,0,0,1,1,0,0
12:42:39,5638,7255,1,0,1,0,1,1,0,0
12:42:44,5638,7255,1,0,1,0,1,1,0,0
12:42:49,5638,7255,1,0,1,0,1,1,0,0
12:42:54,5638,7255,1,0,1,0,1,1,0,0
12:42:59,5638,7255,1,0,1,0,1,1,1,0
12:43:04,5638,7255,1,0,1,0,1,1,1,0
12:43:09,5638,7255,1,0,1,0,1,1,1,0
12:43:14,5638,7255,1,0,1,0,1,1,1,0
12:43:19,5638,7255,1,0,1,0,1,1,1,0
12:43:24,5638,7255,1,0,1,0,1,1,1,0
12:43:29,5638,7255,1,0,1,0,1,1,1,0
12:43:34,5638,7255,1,0,1,0,1,1,1,0
12:43:39,5638,7255,1,0,1,0,1,1,1,0
12:43:44,5638,7255,1,0,1,0,1,1,1,0
12:43:49,5638,7255,1,0,1,0,1,1,1,0
12:43:54,5638,7255,1,0,1,0,1,1,1,0
12:43:59,5638,7255,1,0,1,0,1,1,1,0
12:44:04,5638,7255,1,0,1,0,1,1,1,0
12:44:09,5638,7255,1,0,1,0,1,1,1,0
